Beam_I [mm4],Column_I [mm4],Bracing_A [mm2],Load_Lat [kN],Disp_lat [m]
5.412,36.92,182.0,50.0,0.010935789136211729
5.412,36.92,178.0,10.0,0.0022434652763940227
5.412,36.92,178.0,20.0,0.004478130075460788
5.412,36.92,178.0,30.0,0.006712794874527556
5.412,36.92,178.0,40.0,0.008947459673594319
5.412,36.92,178.0,50.0,0.011182124472661087
5.412,36.92,198.0,10.0,0.002017096147224267
5.412,36.92,198.0,20.0,0.004025332798708662
5.412,36.92,198.0,30.0,0.0060335694501930555
5.412,36.92,198.0,40.0,0.008041806101677448
5.412,36.92,198.0,50.0,0.01005004275316184
5.412,36.92,238.0,10.0,0.0016785964687896504
5.412,36.92,238.0,20.0,0.003348216696112784
5.412,36.92,238.0,30.0,0.005017836923435917
5.412,36.92,238.0,40.0,0.006687457150759052
5.412,36.92,238.0,50.0,0.008357077378082186
5.412,36.92,254.0,10.0,0.001573083663543596
5.412,36.92,254.0,20.0,0.0031371448495521458
5.412,36.92,254.0,30.0,0.0047012060355606945
5.412,36.92,254.0,40.0,0.006265267221569242
5.412,36.92,254.0,50.0,0.007829328407577793
5.412,36.92,307.0,10.0,0.0013022417986181807
5.412,36.92,307.0,20.0,0.002595309745999287
5.412,36.92,307.0,30.0,0.003888377693380395
5.412,36.92,307.0,40.0,0.005181445640761502
5.412,36.92,307.0,50.0,0.006474513588142608
5.412,36.92,373.0,10.0,0.0010727641808881696
5.412,36.92,373.0,20.0,0.002136169594919075
5.412,36.92,373.0,30.0,0.0031995750089499823
5.412,36.92,373.0,40.0,0.004262980422980887
5.412,36.92,373.0,50.0,0.0053263858370117935
5.412,36.92,325.0,10.0,0.0012303896189825904
5.412,36.92,325.0,20.0,0.00245155457379695
5.412,36.92,325.0,30.0,0.00367271952861131
5.412,36.92,325.0,40.0,0.0048938844834256695
5.412,36.92,325.0,50.0,0.006115049438240028
5.412,54.1,137.0,10.0,0.0029089707331770953
5.412,54.1,137.0,20.0,0.0058092896820593634
5.412,54.1,137.0,30.0,0.008709608630941638
5.412,54.1,137.0,40.0,0.011609927579823903
5.412,54.1,137.0,50.0,0.014510246528706174
5.412,54.1,153.0,10.0,0.0026043575691348576
5.412,54.1,153.0,20.0,0.005200018389234448
5.412,54.1,153.0,30.0,0.007795679209334041
5.412,54.1,153.0,40.0,0.010391340029433635
5.412,54.1,153.0,50.0,0.012987000849533229
5.412,54.1,182.0,10.0,0.002188832786281858
5.412,54.1,182.0,20.0,0.004368888086907227
5.412,54.1,182.0,30.0,0.006548943387532595
5.412,54.1,182.0,40.0,0.008728998688157965
5.412,54.1,182.0,50.0,0.010909053988783331
5.412,54.1,178.0,10.0,0.00223809102835704
5.412,54.1,178.0,20.0,0.004467415650443024
5.412,54.1,178.0,30.0,0.006696740272529007
5.412,54.1,178.0,40.0,0.00892606489461499
5.412,54.1,178.0,50.0,0.011155389516700972
5.412,54.1,198.0,10.0,0.002011718672370835
5.412,54.1,198.0,20.0,0.004014615717686273
5.412,54.1,198.0,30.0,0.006017512763001713
5.412,54.1,198.0,40.0,0.00802040980831715
5.412,54.1,198.0,50.0,0.01002330685363259
5.412,54.1,238.0,10.0,0.0016732125680190483
5.412,54.1,238.0,20.0,0.003337494344842801
5.412,54.1,238.0,30.0,0.005001776121666553
5.412,54.1,238.0,40.0,0.006666057898490307
5.412,54.1,238.0,50.0,0.008330339675314059
5.412,54.1,254.0,10.0,0.001567697201423661
5.412,54.1,254.0,20.0,0.003126420402634328
5.412,54.1,254.0,30.0,0.004685143603844996
5.412,54.1,254.0,40.0,0.006243866805055664
5.412,54.1,254.0,50.0,0.007802590006266331
5.412,54.1,307.0,10.0,0.001296846881876508
5.412,54.1,307.0,20.0,0.002584578393180977
5.412,54.1,307.0,30.0,0.0038723099044854466
5.412,54.1,307.0,40.0,0.005160041415789915
5.412,54.1,307.0,50.0,0.006447772927094385
5.412,54.1,373.0,10.0,0.0010673587845458166
5.412,54.1,373.0,20.0,0.002125429689891251
5.412,54.1,373.0,30.0,0.0031835005952366843
5.412,54.1,373.0,40.0,0.004241571500582119
5.412,54.1,373.0,50.0,0.005299642405927551
5.412,54.1,325.0,10.0,0.0012249918396005919
5.412,54.1,325.0,20.0,0.0024408208847969833
5.412,54.1,325.0,30.0,0.0036566499299933736
5.412,54.1,325.0,40.0,0.004872478975189764
5.412,54.1,325.0,50.0,0.006088308020386155
5.412,77.63,137.0,10.0,0.002904537827048105
5.412,77.63,137.0,20.0,0.005800445887213101
5.412,77.63,137.0,30.0,0.008696353947378097
5.412,77.63,137.0,40.0,0.011592262007543092
5.412,77.63,137.0,50.0,0.014488170067708092
5.412,77.63,153.0,10.0,0.0025999227204765076
5.412,77.63,153.0,20.0,0.0051911732412374765
5.412,77.63,153.0,30.0,0.007782423761998443
5.412,77.63,153.0,40.0,0.010373674282759414
5.412,77.63,153.0,50.0,0.012964924803520381
5.412,77.63,182.0,10.0,0.0021843944098015053
5.412,77.63,182.0,20.0,0.00436004047106309
5.412,77.63,182.0,30.0,0.006535686532324674
5.412,77.63,182.0,40.0,0.008711332593586255
5.412,77.63,182.0,50.0,0.010886978654847841
5.412,77.63,178.0,10.0,0.002233653138904858
5.412,77.63,178.0,20.0,0.0044585683760146825
5.412,77.63,178.0,30.0,0.006683483613124508
5.412,77.63,178.0,40.0,0.00890839885023433
5.412,77.63,178.0,50.0,0.011133314087344156
5.412,77.63,198.0,10.0,0.0020072783465870736
5.412,77.63,198.0,20.0,0.004005766733106649
5.412,77.63,198.0,30.0,0.006004255119626225
5.412,77.63,198.0,40.0,0.008002743506145799
5.412,77.63,198.0,50.0,0.010001231892665375
5.412,77.63,238.0,10.0,0.0016687673612344883
5.412,77.63,238.0,20.0,0.0033286419168191013
5.412,77.63,238.0,30.0,0.004988516472403713
5.412,77.63,238.0,40.0,0.006648391027988327
5.412,77.63,238.0,50.0,0.008308265583572939
5.412,77.63,254.0,10.0,0.0015632500391510762
5.412,77.63,254.0,20.0,0.003117566588149979
5.412,77.63,254.0,30.0,0.00467188313714888
5.412,77.63,254.0,40.0,0.006226199686147781
5.412,77.63,254.0,50.0,0.007780516235146683
5.412,77.63,307.0,10.0,0.0012923932282026707
5.412,77.63,307.0,20.0,0.0025757199448993985
5.412,77.63,307.0,30.0,0.003859046661596125
5.412,77.63,307.0,40.0,0.005142373378292852
5.412,77.63,307.0,50.0,0.0064257000949895825
5.412,77.63,373.0,10.0,0.0010628970129492263
5.412,77.63,373.0,20.0,0.002116565372589612
5.412,77.63,373.0,30.0,0.003170233732229996
5.412,77.63,373.0,40.0,0.004223902091870383
5.412,77.63,373.0,50.0,0.005277570451510767
5.412,77.63,325.0,10.0,0.0012205359759851911
5.412,77.63,325.0,20.0,0.002431960847257736
5.412,77.63,325.0,30.0,0.0036433857185302824
5.412,77.63,325.0,40.0,0.004854810589802828
5.412,77.63,325.0,50.0,0.006066235461075374
5.412,104.5,137.0,10.0,0.0029019686279810183
5.412,104.5,137.0,20.0,0.0057953204920482854
5.412,104.5,137.0,30.0,0.00868867235611555
5.412,104.5,137.0,40.0,0.01158202422018282
5.412,104.5,137.0,50.0,0.014475376084250084
5.412,104.5,153.0,10.0,0.0025973526612888733
5.412,104.5,153.0,20.0,0.005186047615278771
5.412,104.5,153.0,30.0,0.007774742569268669
5.412,104.5,153.0,40.0,0.010363437523258573
5.412,104.5,153.0,50.0,0.01295213247724847
5.412,104.5,182.0,10.0,0.0021818227656070915
5.412,104.5,182.0,20.0,0.004354914377998359
5.412,104.5,182.0,30.0,0.006528005990389629
5.412,104.5,182.0,40.0,0.008701097602780898
5.412,104.5,182.0,50.0,0.01087418921517217
5.412,104.5,178.0,10.0,0.0022310817151895714
5.412,104.5,178.0,20.0,0.004453442350869646
5.412,104.5,178.0,30.0,0.006675802986549724
5.412,104.5,178.0,40.0,0.0088981636222298
5.412,104.5,178.0,50.0,0.011120524257909879
5.412,104.5,198.0,10.0,0.002004705814865641
5.412,104.5,198.0,20.0,0.004000640357745065
5.412,104.5,198.0,30.0,0.005996574900624489
5.412,104.5,198.0,40.0,0.00799250944350391
5.412,104.5,198.0,50.0,0.009988443986383336
5.412,104.5,238.0,10.0,0.0016661925733913634
5.412,104.5,238.0,20.0,0.00332351476430249
5.412,104.5,238.0,30.0,0.004980836955213617
5.412,104.5,238.0,40.0,0.0066381591461247445
5.412,104.5,238.0,50.0,0.008295481337035877
5.412,104.5,254.0,10.0,0.0015606743345923358
5.412,104.5,254.0,20.0,0.003112439097074685
5.412,104.5,254.0,30.0,0.004664203859557033
5.412,104.5,254.0,40.0,0.00621596862203938
5.412,104.5,254.0,50.0,0.007767733384521727
5.412,104.5,307.0,10.0,0.0012898144312317858
5.412,104.5,307.0,20.0,0.0025705912220817923
5.412,104.5,307.0,30.0,0.0038513680129317975
5.412,104.5,307.0,40.0,0.005132144803781804
5.412,104.5,307.0,50.0,0.00641292159463181
5.412,104.5,373.0,10.0,0.0010603142492563715
5.412,104.5,373.0,20.0,0.002111434883608341
5.412,104.5,373.0,30.0,0.0031625555179603105
5.412,104.5,373.0,40.0,0.0042136761523122795
5.412,104.5,373.0,50.0,0.005264796786664249
5.412,104.5,325.0,10.0,0.0012179561097204646
5.412,104.5,325.0,20.0,0.002426831668070977
5.412,104.5,325.0,30.0,0.003635707226421488
5.412,104.5,325.0,40.0,0.004844582784772002
5.412,104.5,325.0,50.0,0.006053458343122515
5.412,136.7,137.0,10.0,0.002899884183135214
5.412,136.7,137.0,20.0,0.005791162484719156
5.412,136.7,137.0,30.0,0.008682440786303102
5.412,136.7,137.0,40.0,0.011573719087887043
5.412,136.7,137.0,50.0,0.014464997389470989
5.412,136.7,153.0,10.0,0.002595267737737758
5.412,136.7,153.0,20.0,0.005181889885855213
5.412,136.7,153.0,30.0,0.00776851203397267
5.412,136.7,153.0,40.0,0.01035513418209013
5.412,136.7,153.0,50.0,0.012941756330207582
5.412,136.7,182.0,10.0,0.0021797369335693215
5.412,136.7,182.0,20.0,0.004350757072383072
5.412,136.7,182.0,30.0,0.006521777211196822
5.412,136.7,182.0,40.0,0.008692797350010575
5.412,136.7,182.0,50.0,0.01086381748882432
5.412,136.7,178.0,10.0,0.002228996011400932
5.412,136.7,178.0,20.0,0.004449284992519046
5.412,136.7,178.0,30.0,0.0066695739736371586
5.412,136.7,178.0,40.0,0.008889862954755275
5.412,136.7,178.0,50.0,0.011110151935873386
5.412,136.7,198.0,10.0,0.002002619460927026
5.412,136.7,198.0,20.0,0.0039964832458032375
5.412,136.7,198.0,30.0,0.0059903470306794495
5.412,136.7,198.0,40.0,0.00798421081555566
5.412,136.7,198.0,50.0,0.009978074600431876
5.412,136.7,238.0,10.0,0.0016641048557929283
5.412,136.7,238.0,20.0,0.0033193580223958193
5.412,136.7,238.0,30.0,0.004974611188998711
5.412,136.7,238.0,40.0,0.006629864355601602
5.412,136.7,238.0,50.0,0.008285117522204491
5.412,136.7,254.0,10.0,0.0015585860492473816
5.412,136.7,254.0,20.0,0.003108282459951037
5.412,136.7,254.0,30.0,0.004657978870654693
5.412,136.7,254.0,40.0,0.006207675281358346
5.412,136.7,254.0,50.0,0.007757371692062002
5.412,136.7,307.0,10.0,0.001287724179930604
5.412,136.7,307.0,20.0,0.0025664347658562302
5.412,136.7,307.0,30.0,0.003845145351781857
5.412,136.7,307.0,40.0,0.005123855937707484
5.412,136.7,307.0,50.0,0.00640256652363311
5.412,136.7,373.0,10.0,0.0010582213773129908
5.412,136.7,373.0,20.0,0.0021072783146652094
5.412,136.7,373.0,30.0,0.003156335252017429
5.412,136.7,373.0,40.0,0.0042053921893696455
5.412,136.7,373.0,50.0,0.005254449126721864
5.412,136.7,325.0,10.0,0.0012158651621287859
5.412,136.7,325.0,20.0,0.0024226752173260356
5.412,136.7,325.0,30.0,0.003629485272523285
5.412,136.7,325.0,40.0,0.004836295327720535
5.412,136.7,325.0,50.0,0.006043105382917784
8.693,3.492,137.0,10.0,0.0029728070895311807
8.693,3.492,137.0,20.0,0.005936733594455946
8.693,3.492,137.0,30.0,0.008900660099380715
8.693,3.492,137.0,40.0,0.01186458660430548
8.693,3.492,137.0,50.0,0.014828513109230248
8.693,3.492,153.0,10.0,0.0026681768461586037
8.693,3.492,153.0,20.0,0.005327401112400867
8.693,3.492,153.0,30.0,0.007986625378643131
8.693,3.492,153.0,40.0,0.010645849644885396
8.693,3.492,153.0,50.0,0.013305073911127662
8.693,3.492,182.0,10.0,0.002252622829048208
8.693,3.492,182.0,20.0,0.004496163276788955
8.693,3.492,182.0,30.0,0.006739703724529703
8.693,3.492,182.0,40.0,0.008983244172270451
8.693,3.492,182.0,50.0,0.011226784620011192
8.693,3.492,178.0,10.0,0.00230188497393397
8.693,3.492,178.0,20.0,0.004594705418389492
8.693,3.492,178.0,30.0,0.006887525862845011
8.693,3.492,178.0,40.0,0.009180346307300535
8.693,3.492,178.0,50.0,0.011473166751756053
8.693,3.492,198.0,10.0,0.0020754935093928823
8.693,3.492,198.0,20.0,0.004141833392324052
8.693,3.492,198.0,30.0,0.006208173275255219
8.693,3.492,198.0,40.0,0.008274513158186385
8.693,3.492,198.0,50.0,0.010340853041117551
8.693,3.492,238.0,10.0,0.0017369521451567594
8.693,3.492,238.0,20.0,0.0034645736536485228
8.693,3.492,238.0,30.0,0.005192195162140285
8.693,3.492,238.0,40.0,0.006919816670632051
8.693,3.492,238.0,50.0,0.008647438179123813
8.693,3.492,254.0,10.0,0.0016314237363936124
8.693,3.492,254.0,20.0,0.00325344645811365
8.693,3.492,254.0,30.0,0.0048754691798336865
8.693,3.492,254.0,40.0,0.006497491901553725
8.693,3.492,254.0,50.0,0.008119514623273764
8.693,3.492,307.0,10.0,0.0013605343092094235
8.693,3.492,307.0,20.0,0.002711436128274463
8.693,3.492,307.0,30.0,0.004062337947339504
8.693,3.492,307.0,40.0,0.005413239766404543
8.693,3.492,307.0,50.0,0.006764141585469584
8.693,3.492,373.0,10.0,0.0011310057113330294
8.693,3.492,373.0,20.0,0.002252094012965717
8.693,3.492,373.0,30.0,0.0033731823145984044
8.693,3.492,373.0,40.0,0.004494270616231093
8.693,3.492,373.0,50.0,0.005615358917863781
8.693,3.492,325.0,10.0,0.0012886673523919956
8.693,3.492,325.0,20.0,0.0025676241545778936
8.693,3.492,325.0,30.0,0.0038465809567637915
8.693,3.492,325.0,40.0,0.005125537758949688
8.693,3.492,325.0,50.0,0.006404494561135586
8.693,6.062,137.0,10.0,0.0029591444065649127
8.693,6.062,137.0,20.0,0.005909474737706534
8.693,6.062,137.0,30.0,0.008859805068848156
8.693,6.062,137.0,40.0,0.011810135399989779
8.693,6.062,137.0,50.0,0.014760465731131404
8.693,6.062,153.0,10.0,0.002654506618520088
8.693,6.062,153.0,20.0,0.005300134893653661
8.693,6.062,153.0,30.0,0.00794576316878723
8.693,6.062,153.0,40.0,0.010591391443920807
8.693,6.062,153.0,50.0,0.013237019719054378
8.693,6.062,182.0,10.0,0.0022389390151184465
8.693,6.062,182.0,20.0,0.004468883850134966
8.693,6.062,182.0,30.0,0.0066988286851514854
8.693,6.062,182.0,40.0,0.008928773520168002
8.693,6.062,182.0,50.0,0.011158718355184522
8.693,6.062,178.0,10.0,0.0022882030275210583
8.693,6.062,178.0,20.0,0.004567427803691567
8.693,6.062,178.0,30.0,0.006846652579862074
8.693,6.062,178.0,40.0,0.009125877356032583
8.693,6.062,178.0,50.0,0.011405102132203093
8.693,6.062,198.0,10.0,0.002061802245086955
8.693,6.062,198.0,20.0,0.004114546747614862
8.693,6.062,198.0,30.0,0.0061672912501427694
8.693,6.062,198.0,40.0,0.008220035752670675
8.693,6.062,198.0,50.0,0.010272780255198583
8.693,6.062,238.0,10.0,0.0017232423851532542
8.693,6.062,238.0,20.0,0.003437269159480794
8.693,6.062,238.0,30.0,0.005151295933808337
8.693,6.062,238.0,40.0,0.006865322708135879
8.693,6.062,238.0,50.0,0.008579349482463416
8.693,6.062,254.0,10.0,0.0016177066269698068
8.693,6.062,254.0,20.0,0.003226134897154715
8.693,6.062,254.0,30.0,0.004834563167339623
8.693,6.062,254.0,40.0,0.006442991437524528
8.693,6.062,254.0,50.0,0.008051419707709437
8.693,6.062,307.0,10.0,0.0013467930370874212
8.693,6.062,307.0,20.0,0.0026841014293847104
8.693,6.062,307.0,30.0,0.004021409821682
8.693,6.062,307.0,40.0,0.005358718213979289
8.693,6.062,307.0,50.0,0.006696026606276577
8.693,6.062,373.0,10.0,0.0011172347025482038
8.693,6.062,373.0,20.0,0.002224731023081564
8.693,6.062,373.0,30.0,0.0033322273436149252
8.693,6.062,373.0,40.0,0.004439723664148286
8.693,6.062,373.0,50.0,0.005547219984681648
8.693,6.062,325.0,10.0,0.0012749179335488296
8.693,6.062,325.0,20.0,0.002540281685664139
8.693,6.062,325.0,30.0,0.0038056454377794475
8.693,6.062,325.0,40.0,0.005071009189894759
8.693,6.062,325.0,50.0,0.006336372942010068
8.693,10.33,137.0,10.0,0.0029454542376827738
8.693,10.33,137.0,20.0,0.0058821610272568724
8.693,10.33,137.0,30.0,0.00881886781683097
8.693,10.33,137.0,40.0,0.011755574606405072
8.693,10.33,137.0,50.0,0.014692281395979168
8.693,10.33,153.0,10.0,0.0026408088996523384
8.693,10.33,153.0,20.0,0.005272813827832857
8.693,10.33,153.0,30.0,0.007904818756013378
8.693,10.33,153.0,40.0,0.010536823684193895
8.693,10.33,153.0,50.0,0.013168828612374416
8.693,10.33,182.0,10.0,0.002225227702305308
8.693,10.33,182.0,20.0,0.004441549594385343
8.693,10.33,182.0,30.0,0.0066578714864653785
8.693,10.33,182.0,40.0,0.008874193378545418
8.693,10.33,182.0,50.0,0.011090515270625453
8.693,10.33,178.0,10.0,0.0022744935831705733
8.693,10.33,178.0,20.0,0.0045400953570731446
8.693,10.33,178.0,30.0,0.0068056971309757176
8.693,10.33,178.0,40.0,0.009071298904878294
8.693,10.33,178.0,50.0,0.011336900678780865
8.693,10.33,198.0,10.0,0.002048083478360268
8.693,10.33,198.0,20.0,0.004087205285926791
8.693,10.33,198.0,30.0,0.006126327093493311
8.693,10.33,198.0,40.0,0.008165448901059835
8.693,10.33,198.0,50.0,0.010204570708626355
8.693,10.33,238.0,10.0,0.0017095051149527741
8.693,10.33,238.0,20.0,0.003409909882553479
8.693,10.33,238.0,30.0,0.0051103146501541834
8.693,10.33,238.0,40.0,0.006810719417754889
8.693,10.33,238.0,50.0,0.008511124185355596
8.693,10.33,254.0,10.0,0.0016039620044452719
8.693,10.33,254.0,20.0,0.0031987685680803265
8.693,10.33,254.0,30.0,0.0047935751317153795
8.693,10.33,254.0,40.0,0.006388381695350432
8.693,10.33,254.0,50.0,0.007983188258985488
8.693,10.33,307.0,10.0,0.0013330242423182717
8.693,10.33,307.0,20.0,0.0026567120125438274
8.693,10.33,307.0,30.0,0.003980399782769382
8.693,10.33,307.0,40.0,0.005304087552994937
8.693,10.33,307.0,50.0,0.00662777532322049
8.693,10.33,373.0,10.0,0.0011034361584595959
8.693,10.33,373.0,20.0,0.002197313378287452
8.693,10.33,373.0,30.0,0.003291190598115306
8.693,10.33,373.0,40.0,0.004385067817943161
8.693,10.33,373.0,50.0,0.005478945037771015
8.693,10.33,325.0,10.0,0.0012611409887245402
8.693,10.33,325.0,20.0,0.002512884516047591
8.693,10.33,325.0,30.0,0.0037646280433706438
8.693,10.33,325.0,40.0,0.005016371570693694
8.693,10.33,325.0,50.0,0.006268115098016747
8.693,16.73,137.0,10.0,0.0029346470381583505
8.693,16.73,137.0,20.0,0.005860599153655935
8.693,16.73,137.0,30.0,0.00878655126915352
8.693,16.73,137.0,40.0,0.011712503384651103
8.693,16.73,137.0,50.0,0.014638455500148688
8.693,16.73,153.0,10.0,0.0026299957623014576
8.693,16.73,153.0,20.0,0.00525124619261879
8.693,16.73,153.0,30.0,0.007872496622936124
8.693,16.73,153.0,40.0,0.010493747053253458
8.693,16.73,153.0,50.0,0.01311499748357079
8.693,16.73,182.0,10.0,0.002214403875755455
8.693,16.73,182.0,20.0,0.004419971635020118
8.693,16.73,182.0,30.0,0.006625539394284781
8.693,16.73,182.0,40.0,0.008831107153549442
8.693,16.73,182.0,50.0,0.011036674912814107
8.693,16.73,178.0,10.0,0.002263671225724972
8.693,16.73,178.0,20.0,0.004518518813312541
8.693,16.73,178.0,30.0,0.006773366400900114
8.693,16.73,178.0,40.0,0.009028213988487684
8.693,16.73,178.0,50.0,0.011283061576075254
8.693,16.73,198.0,10.0,0.0020372537912792957
8.693,16.73,198.0,20.0,0.004065621689152094
8.693,16.73,198.0,30.0,0.0060939895870248915
8.693,16.73,198.0,40.0,0.008122357484897685
8.693,16.73,198.0,50.0,0.010150725382770483
8.693,16.73,238.0,10.0,0.0016986608803937022
8.693,16.73,238.0,20.0,0.0033883123533953205
8.693,16.73,238.0,30.0,0.00507796382639694
8.693,16.73,238.0,40.0,0.006767615299398558
8.693,16.73,238.0,50.0,0.008457266772400182
8.693,16.73,254.0,10.0,0.0015931119894110248
8.693,16.73,254.0,20.0,0.0031771655248982967
8.693,16.73,254.0,30.0,0.004761219060385568
8.693,16.73,254.0,40.0,0.006345272595872838
8.693,16.73,254.0,50.0,0.007929326131360109
8.693,16.73,307.0,10.0,0.0013221552214188097
8.693,16.73,307.0,20.0,0.002635090918179499
8.693,16.73,307.0,30.0,0.0039480266149401885
8.693,16.73,307.0,40.0,0.005260962311700879
8.693,16.73,307.0,50.0,0.00657389800846157
8.693,16.73,373.0,10.0,0.0010925437420862692
8.693,16.73,373.0,20.0,0.0021756702109145282
8.693,16.73,373.0,30.0,0.0032587966797427885
8.693,16.73,373.0,40.0,0.004341923148571047
8.693,16.73,373.0,50.0,0.005425049617399307
8.693,16.73,325.0,10.0,0.001250265559018549
8.693,16.73,325.0,20.0,0.002491257359901166
8.693,16.73,325.0,30.0,0.003732249160783783
8.693,16.73,325.0,40.0,0.004973240961666399
8.693,16.73,325.0,50.0,0.0062142327625490145
8.693,25.1,137.0,10.0,0.002928044397855704
8.693,25.1,137.0,20.0,0.005847425784670907
8.693,25.1,137.0,30.0,0.00876680717148611
8.693,25.1,137.0,40.0,0.011686188558301312
8.693,25.1,137.0,50.0,0.014605569945116517
8.693,25.1,153.0,10.0,0.0026233895238920077
8.693,25.1,153.0,20.0,0.005238069359961849
8.693,25.1,153.0,30.0,0.007852749196031688
8.693,25.1,153.0,40.0,0.010467429032101532
8.693,25.1,153.0,50.0,0.01308210886817137
8.693,25.1,182.0,10.0,0.002207791164373258
8.693,25.1,182.0,20.0,0.0044067886100099775
8.693,25.1,182.0,30.0,0.006605786055646698
8.693,25.1,182.0,40.0,0.008804783501283414
8.693,25.1,182.0,50.0,0.011003780946920139
8.693,25.1,178.0,10.0,0.0022570594037356977
8.693,25.1,178.0,20.0,0.0045053366365271335
8.693,25.1,178.0,30.0,0.00675361386931857
8.693,25.1,178.0,40.0,0.009001891102110002
8.693,25.1,178.0,50.0,0.01125016833490144
8.693,25.1,198.0,10.0,0.002030637532469489
8.693,25.1,198.0,20.0,0.0040524352882653925
8.693,25.1,198.0,30.0,0.006074233044061293
8.693,25.1,198.0,40.0,0.008096030799857191
8.693,25.1,198.0,50.0,0.010117828555653095
8.693,25.1,238.0,10.0,0.001692035817931135
8.693,25.1,238.0,20.0,0.0033751176190895153
8.693,25.1,238.0,30.0,0.005058199420247894
8.693,25.1,238.0,40.0,0.0067412812214062735
8.693,25.1,238.0,50.0,0.008424363022564656
8.693,25.1,254.0,10.0,0.0015864834290320437
8.693,25.1,254.0,20.0,0.0031639674947837072
8.693,25.1,254.0,30.0,0.004741451560535371
8.693,25.1,254.0,40.0,0.006318935626287038
8.693,25.1,254.0,50.0,0.0078964196920387
8.693,25.1,307.0,10.0,0.0013155151587387268
